sl_no,branch,sem,code,course_name,reg_no,name,credits
3453,ECE,5,U23EC482,U23EC482 - Electronics & Communication Systems (Sem 5),722823106119,Elango T,3
3454,ECE,5,U23EC514,U23EC514 - Electronics & Communication Systems (Sem 5),722823106119,Elango T,3
3455,ECE,5,U23EC581,U23EC581 - Electronics & Communication Systems (Sem 5),722823106119,Elango T,3
3456,ECE,5,U23EC592,U23EC592 - Electronics & Communication Systems (Sem 5),722823106119,Elango T,3
3457,ECE,5,U23EC595,U23EC595 - Electronics & Communication Systems (Sem 5),722823106119,Elango T,3
3458,ECE,5,U23EC492,U23EC492 - Electronics & Communication Systems (Sem 5),722823106120,Vidyut P,3
3459,ECE,5,U23EC407,U23EC407 - Electronics & Communication Systems (Sem 5),722823106120,Vidyut P,3
3460,ECE,5,U23EC408,U23EC408 - Electronics & Communication Systems (Sem 5),722823106120,Vidyut P,3
3461,ECE,5,U23EC482,U23EC482 - Electronics & Communication Systems (Sem 5),722823106120,Vidyut P,3
3462,ECE,5,U23EC514,U23EC514 - Electronics & Communication Systems (Sem 5),722823106120,Vidyut P,3
3463,ECE,5,U23EC581,U23EC581 - Electronics & Communication Systems (Sem 5),722823106120,Vidyut P,3
3464,ECE,5,U23EC592,U23EC592 - Electronics & Communication Systems (Sem 5),722823106120,Vidyut P,3
3465,ECE,5,U23EC595,U23EC595 - Electronics & Communication Systems (Sem 5),722823106120,Vidyut P,3
3466,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106101,Deepak B,3
3467,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106101,Deepak B,3
3468,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106101,Deepak B,3
3469,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106101,Deepak B,3
3470,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106101,Deepak B,3
3471,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106101,Deepak B,3
3472,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106102,Deepak T,3
3473,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106102,Deepak T,3
3474,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106102,Deepak T,3
3475,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106102,Deepak T,3
3476,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106102,Deepak T,3
3477,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106102,Deepak T,3
3478,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106103,Pavithra M,3
3479,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106103,Pavithra M,3
3480,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106103,Pavithra M,3
3481,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106103,Pavithra M,3
3482,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106103,Pavithra M,3
3483,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106103,Pavithra M,3
3484,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106104,Elango N,3
3485,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106104,Elango N,3
3486,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106104,Elango N,3
3487,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106104,Elango N,3
3488,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106104,Elango N,3
3489,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106104,Elango N,3
3490,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106105,Elango K,3
3491,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106105,Elango K,3
3492,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106105,Elango K,3
3493,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106105,Elango K,3
3494,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106105,Elango K,3
3495,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106105,Elango K,3
3496,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106106,Rahul V,3
3497,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106106,Rahul V,3
3498,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106106,Rahul V,3
3499,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106106,Rahul V,3
3500,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106106,Rahul V,3
3501,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106106,Rahul V,3
3502,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106107,Kavya A,3
3503,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106107,Kavya A,3
3504,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106107,Kavya A,3
3505,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106107,Kavya A,3
3506,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106107,Kavya A,3
3507,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106107,Kavya A,3
3508,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106108,Manoj K,3
3509,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106108,Manoj K,3
3510,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106108,Manoj K,3
3511,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106108,Manoj K,3
3512,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106108,Manoj K,3
3513,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106108,Manoj K,3
3514,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106109,Kavya T,3
3515,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106109,Kavya T,3
3516,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106109,Kavya T,3
3517,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106109,Kavya T,3
3518,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106109,Kavya T,3
3519,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106109,Kavya T,3
3520,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106110,Manoj P,3
3521,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106110,Manoj P,3
3522,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106110,Manoj P,3
3523,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106110,Manoj P,3
3524,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106110,Manoj P,3
3525,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106110,Manoj P,3
3526,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106111,Rahul T,3
3527,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106111,Rahul T,3
3528,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106111,Rahul T,3
3529,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106111,Rahul T,3
3530,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106111,Rahul T,3
3531,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106111,Rahul T,3
3532,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106112,Bhavana A,3
3533,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106112,Bhavana A,3
3534,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106112,Bhavana A,3
3535,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106112,Bhavana A,3
3536,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106112,Bhavana A,3
3537,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106112,Bhavana A,3
3538,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106113,Chandran R,3
3539,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106113,Chandran R,3
3540,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106113,Chandran R,3
3541,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106113,Chandran R,3
3542,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106113,Chandran R,3
3543,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106113,Chandran R,3
3544,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106114,Karthik R,3
3545,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106114,Karthik R,3
3546,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106114,Karthik R,3
3547,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106114,Karthik R,3
3548,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106114,Karthik R,3
3549,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106114,Karthik R,3
3550,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106115,Chandran N,3
3551,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106115,Chandran N,3
3552,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106115,Chandran N,3
3553,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106115,Chandran N,3
3554,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106115,Chandran N,3
3555,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106115,Chandran N,3
3556,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106116,Deepak K,3
3557,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106116,Deepak K,3
3558,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106116,Deepak K,3
3559,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106116,Deepak K,3
3560,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106116,Deepak K,3
3561,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106116,Deepak K,3
3562,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106117,Pavithra S,3
3563,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106117,Pavithra S,3
3564,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106117,Pavithra S,3
3565,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106117,Pavithra S,3
3566,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106117,Pavithra S,3
3567,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106117,Pavithra S,3
3568,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106118,Karthik M,3
3569,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106118,Karthik M,3
3570,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106118,Karthik M,3
3571,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106118,Karthik M,3
3572,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106118,Karthik M,3
3573,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106118,Karthik M,3
3574,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106119,Bhavana P,3
3575,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106119,Bhavana P,3
3576,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106119,Bhavana P,3
3577,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106119,Bhavana P,3
3578,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106119,Bhavana P,3
3579,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106119,Bhavana P,3
3580,ECE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822106120,Bhavana V,3
3581,ECE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822106120,Bhavana V,3
3582,ECE,7,U23EC411,U23EC411 - Electronics & Communication Systems (Sem 7),722822106120,Bhavana V,3
3583,ECE,7,U23EC483,U23EC483 - Electronics & Communication Systems (Sem 7),722822106120,Bhavana V,3
3584,ECE,7,U23EC551,U23EC551 - Electronics & Communication Systems (Sem 7),722822106120,Bhavana V,3
3585,ECE,7,U23OME01,U23OME01 - ECE Core Subject (Sem 7),722822106120,Bhavana V,3
3586,MECH,3,U23MA208,U23MA208 - Advanced Mathematics & Statistics (Sem 3),722824114101,Lakshmi P,3
3587,MECH,3,U23ME402,U23ME402 - Mechanical Design & Automation (Sem 3),722824114101,Lakshmi P,3
3588,MECH,3,U23ME481,U23ME481 - Mechanical Design & Automation (Sem 3),722824114101,Lakshmi P,3
3589,MECH,3,U23EC381,U23EC381 - Electronics & Communication Systems (Sem 3),722824114101,Lakshmi P,3
3590,MECH,3,U23ME403,U23ME403 - Mechanical Design & Automation (Sem 3),722824114101,Lakshmi P,3
3591,MECH,3,U23OAD81,U23OAD81 - MECH Core Subject (Sem 3),722824114101,Lakshmi P,3
3592,MECH,3,U23MA208,U23MA208 - Advanced Mathematics & Statistics (Sem 3),722824114102,Naveen S,3
3593,MECH,3,U23ME402,U23ME402 - Mechanical Design & Automation (Sem 3),722824114102,Naveen S,3
3594,MECH,3,U23ME481,U23ME481 - Mechanical Design & Automation (Sem 3),722824114102,Naveen S,3
3595,MECH,3,U23EC381,U23EC381 - Electronics & Communication Systems (Sem 3),722824114102,Naveen S,3
3596,MECH,3,U23ME403,U23ME403 - Mechanical Design & Automation (Sem 3),722824114102,Naveen S,3
3597,MECH,3,U23OAD81,U23OAD81 - MECH Core Subject (Sem 3),722824114102,Naveen S,3
3598,MECH,3,U23MA208,U23MA208 - Advanced Mathematics & Statistics (Sem 3),722824114103,Ishwarya T,3
3599,MECH,3,U23ME402,U23ME402 - Mechanical Design & Automation (Sem 3),722824114103,Ishwarya T,3
3600,MECH,3,U23ME481,U23ME481 - Mechanical Design & Automation (Sem 3),722824114103,Ishwarya T,3
3601,MECH,3,U23EC381,U23EC381 - Electronics & Communication Systems (Sem 3),722824114103,Ishwarya T,3
3602,MECH,3,U23ME403,U23ME403 - Mechanical Design & Automation (Sem 3),722824114103,Ishwarya T,3
3603,MECH,3,U23OAD81,U23OAD81 - MECH Core Subject (Sem 3),722824114103,Ishwarya T,3
3604,MECH,3,U23MA208,U23MA208 - Advanced Mathematics & Statistics (Sem 3),722824114104,Naveen A,3
3605,MECH,3,U23ME402,U23ME402 - Mechanical Design & Automation (Sem 3),722824114104,Naveen A,3
3606,MECH,3,U23ME481,U23ME481 - Mechanical Design & Automation (Sem 3),722824114104,Naveen A,3
3607,MECH,3,U23EC381,U23EC381 - Electronics & Communication Systems (Sem 3),722824114104,Naveen A,3
3608,MECH,3,U23ME403,U23ME403 - Mechanical Design & Automation (Sem 3),722824114104,Naveen A,3
3609,MECH,3,U23OAD81,U23OAD81 - MECH Core Subject (Sem 3),722824114104,Naveen A,3
3610,MECH,3,U23MA208,U23MA208 - Advanced Mathematics & Statistics (Sem 3),722824114105,Gokul S,3
3611,MECH,3,U23ME402,U23ME402 - Mechanical Design & Automation (Sem 3),722824114105,Gokul S,3
3612,MECH,3,U23ME481,U23ME481 - Mechanical Design & Automation (Sem 3),722824114105,Gokul S,3
3613,MECH,3,U23EC381,U23EC381 - Electronics & Communication Systems (Sem 3),722824114105,Gokul S,3
3614,MECH,3,U23ME403,U23ME403 - Mechanical Design & Automation (Sem 3),722824114105,Gokul S,3
3615,MECH,3,U23OAD81,U23OAD81 - MECH Core Subject (Sem 3),722824114105,Gokul S,3
3616,MECH,3,U23MA208,U23MA208 - Advanced Mathematics & Statistics (Sem 3),722824114106,Gokul K,3
3617,MECH,3,U23ME402,U23ME402 - Mechanical Design & Automation (Sem 3),722824114106,Gokul K,3
3618,MECH,3,U23ME481,U23ME481 - Mechanical Design & Automation (Sem 3),722824114106,Gokul K,3
3619,MECH,3,U23EC381,U23EC381 - Electronics & Communication Systems (Sem 3),722824114106,Gokul K,3
3620,MECH,3,U23ME403,U23ME403 - Mechanical Design & Automation (Sem 3),722824114106,Gokul K,3
3621,MECH,3,U23OAD81,U23OAD81 - MECH Core Subject (Sem 3),722824114106,Gokul K,3
3622,MECH,3,U23MA208,U23MA208 - Advanced Mathematics & Statistics (Sem 3),722824114107,Yash N,3
3623,MECH,3,U23ME402,U23ME402 - Mechanical Design & Automation (Sem 3),722824114107,Yash N,3
3624,MECH,3,U23ME481,U23ME481 - Mechanical Design & Automation (Sem 3),722824114107,Yash N,3
3625,MECH,3,U23EC381,U23EC381 - Electronics & Communication Systems (Sem 3),722824114107,Yash N,3
3626,MECH,3,U23ME403,U23ME403 - Mechanical Design & Automation (Sem 3),722824114107,Yash N,3
3627,MECH,3,U23OAD81,U23OAD81 - MECH Core Subject (Sem 3),722824114107,Yash N,3
3628,MECH,3,U23MA208,U23MA208 - Advanced Mathematics & Statistics (Sem 3),722824114108,Yash R,3
3629,MECH,3,U23ME402,U23ME402 - Mechanical Design & Automation (Sem 3),722824114108,Yash R,3
3630,MECH,3,U23ME481,U23ME481 - Mechanical Design & Automation (Sem 3),722824114108,Yash R,3
3631,MECH,3,U23EC381,U23EC381 - Electronics & Communication Systems (Sem 3),722824114108,Yash R,3
3632,MECH,3,U23ME403,U23ME403 - Mechanical Design & Automation (Sem 3),722824114108,Yash R,3
3633,MECH,3,U23OAD81,U23OAD81 - MECH Core Subject (Sem 3),722824114108,Yash R,3
3634,MECH,3,U23MA208,U23MA208 - Advanced Mathematics & Statistics (Sem 3),722824114109,Rahul A,3
3635,MECH,3,U23ME402,U23ME402 - Mechanical Design & Automation (Sem 3),722824114109,Rahul A,3
3636,MECH,3,U23ME481,U23ME481 - Mechanical Design & Automation (Sem 3),722824114109,Rahul A,3
3637,MECH,3,U23EC381,U23EC381 - Electronics & Communication Systems (Sem 3),722824114109,Rahul A,3
3638,MECH,3,U23ME403,U23ME403 - Mechanical Design & Automation (Sem 3),722824114109,Rahul A,3
3639,MECH,3,U23OAD81,U23OAD81 - MECH Core Subject (Sem 3),722824114109,Rahul A,3
3640,MECH,3,U23MA208,U23MA208 - Advanced Mathematics & Statistics (Sem 3),722824114110,Elango R,3
3641,MECH,3,U23ME402,U23ME402 - Mechanical Design & Automation (Sem 3),722824114110,Elango R,3
3642,MECH,3,U23ME481,U23ME481 - Mechanical Design & Automation (Sem 3),722824114110,Elango R,3
3643,MECH,3,U23EC381,U23EC381 - Electronics & Communication Systems (Sem 3),722824114110,Elango R,3
3644,MECH,3,U23ME403,U23ME403 - Mechanical Design & Automation (Sem 3),722824114110,Elango R,3
3645,MECH,3,U23OAD81,U23OAD81 - MECH Core Subject (Sem 3),722824114110,Elango R,3
3646,MECH,3,U23MA208,U23MA208 - Advanced Mathematics & Statistics (Sem 3),722824114111,Pavithra V,3
3647,MECH,3,U23ME402,U23ME402 - Mechanical Design & Automation (Sem 3),722824114111,Pavithra V,3
3648,MECH,3,U23ME481,U23ME481 - Mechanical Design & Automation (Sem 3),722824114111,Pavithra V,3
3649,MECH,3,U23EC381,U23EC381 - Electronics & Communication Systems (Sem 3),722824114111,Pavithra V,3
3650,MECH,3,U23ME403,U23ME403 - Mechanical Design & Automation (Sem 3),722824114111,Pavithra V,3
3651,MECH,3,U23OAD81,U23OAD81 - MECH Core Subject (Sem 3),722824114111,Pavithra V,3
3652,MECH,3,U23MA208,U23MA208 - Advanced Mathematics & Statistics (Sem 3),722824114112,Pavithra V,3
3653,MECH,3,U23ME402,U23ME402 - Mechanical Design & Automation (Sem 3),722824114112,Pavithra V,3
3654,MECH,3,U23ME481,U23ME481 - Mechanical Design & Automation (Sem 3),722824114112,Pavithra V,3
3655,MECH,3,U23EC381,U23EC381 - Electronics & Communication Systems (Sem 3),722824114112,Pavithra V,3
3656,MECH,3,U23ME403,U23ME403 - Mechanical Design & Automation (Sem 3),722824114112,Pavithra V,3
