name,reg_no,course_code,course_name,semester,branch,section,difficulty
Swetha Anand,24AM007,AM401,Deep Learning,4,AIML,A,hard
Swetha Anand,24AM007,AM402,Natural Language Processing,4,AIML,A,hard
Swetha Anand,24AM007,AM403,Reinforcement Learning,4,AIML,A,hard
Swetha Anand,24AM007,AM404,Big Data Technologies,4,AIML,A,hard
Swetha Anand,24AM007,MA401,Probability & Statistics,4,AIML,A,medium
Tamilarasi Selvam,24AM008,AM401,Deep Learning,4,AIML,A,hard
Tamilarasi Selvam,24AM008,AM402,Natural Language Processing,4,AIML,A,hard
Tamilarasi Selvam,24AM008,AM403,Reinforcement Learning,4,AIML,A,hard
Tamilarasi Selvam,24AM008,AM404,Big Data Technologies,4,AIML,A,hard
Tamilarasi Selvam,24AM008,MA401,Probability & Statistics,4,AIML,A,medium
Lavanya Pandian,24AM009,AM401,Deep Learning,4,AIML,A,hard
Lavanya Pandian,24AM009,AM402,Natural Language Processing,4,AIML,A,hard
Lavanya Pandian,24AM009,AM403,Reinforcement Learning,4,AIML,A,hard
Lavanya Pandian,24AM009,AM404,Big Data Technologies,4,AIML,A,hard
Lavanya Pandian,24AM009,MA401,Probability & Statistics,4,AIML,A,medium
Arun Natarajan,24AM010,AM401,Deep Learning,4,AIML,A,hard
Arun Natarajan,24AM010,AM402,Natural Language Processing,4,AIML,A,hard
Arun Natarajan,24AM010,AM403,Reinforcement Learning,4,AIML,A,hard
Arun Natarajan,24AM010,AM404,Big Data Technologies,4,AIML,A,hard
Arun Natarajan,24AM010,MA401,Probability & Statistics,4,AIML,A,medium
Vinay Natarajan,24AM011,AM401,Deep Learning,4,AIML,A,hard
Vinay Natarajan,24AM011,AM402,Natural Language Processing,4,AIML,A,hard
Vinay Natarajan,24AM011,AM403,Reinforcement Learning,4,AIML,A,hard
Vinay Natarajan,24AM011,AM404,Big Data Technologies,4,AIML,A,hard
Vinay Natarajan,24AM011,MA401,Probability & Statistics,4,AIML,A,medium
Nithya Krishnan,24AM012,AM401,Deep Learning,4,AIML,A,hard
Nithya Krishnan,24AM012,AM402,Natural Language Processing,4,AIML,A,hard
Nithya Krishnan,24AM012,AM403,Reinforcement Learning,4,AIML,A,hard
Nithya Krishnan,24AM012,AM404,Big Data Technologies,4,AIML,A,hard
Nithya Krishnan,24AM012,MA401,Probability & Statistics,4,AIML,A,medium
Ganesh Krishnan,24AM013,AM401,Deep Learning,4,AIML,A,hard
Ganesh Krishnan,24AM013,AM402,Natural Language Processing,4,AIML,A,hard
Ganesh Krishnan,24AM013,AM403,Reinforcement Learning,4,AIML,A,hard
Ganesh Krishnan,24AM013,AM404,Big Data Technologies,4,AIML,A,hard
Ganesh Krishnan,24AM013,MA401,Probability & Statistics,4,AIML,A,medium
Sanjay Palaniswamy,24AM014,AM401,Deep Learning,4,AIML,A,hard
Sanjay Palaniswamy,24AM014,AM402,Natural Language Processing,4,AIML,A,hard
Sanjay Palaniswamy,24AM014,AM403,Reinforcement Learning,4,AIML,A,hard
Sanjay Palaniswamy,24AM014,AM404,Big Data Technologies,4,AIML,A,hard
Sanjay Palaniswamy,24AM014,MA401,Probability & Statistics,4,AIML,A,medium
Deepika Chandrasekaran,24AM015,AM401,Deep Learning,4,AIML,A,hard
Deepika Chandrasekaran,24AM015,AM402,Natural Language Processing,4,AIML,A,hard
Deepika Chandrasekaran,24AM015,AM403,Reinforcement Learning,4,AIML,A,hard
Deepika Chandrasekaran,24AM015,AM404,Big Data Technologies,4,AIML,A,hard
Deepika Chandrasekaran,24AM015,MA401,Probability & Statistics,4,AIML,A,medium
Ganesh Nair,24AM016,AM401,Deep Learning,4,AIML,A,hard
Ganesh Nair,24AM016,AM402,Natural Language Processing,4,AIML,A,hard
Ganesh Nair,24AM016,AM403,Reinforcement Learning,4,AIML,A,hard
Ganesh Nair,24AM016,AM404,Big Data Technologies,4,AIML,A,hard
Ganesh Nair,24AM016,MA401,Probability & Statistics,4,AIML,A,medium
Divya Chandrasekaran,24AM017,AM401,Deep Learning,4,AIML,A,hard
Divya Chandrasekaran,24AM017,AM402,Natural Language Processing,4,AIML,A,hard
Divya Chandrasekaran,24AM017,AM403,Reinforcement Learning,4,AIML,A,hard
Divya Chandrasekaran,24AM017,AM404,Big Data Technologies,4,AIML,A,hard
Divya Chandrasekaran,24AM017,MA401,Probability & Statistics,4,AIML,A,medium
Eswari Srinivasan,24AM018,AM401,Deep Learning,4,AIML,A,hard
Eswari Srinivasan,24AM018,AM402,Natural Language Processing,4,AIML,A,hard
Eswari Srinivasan,24AM018,AM403,Reinforcement Learning,4,AIML,A,hard
Eswari Srinivasan,24AM018,AM404,Big Data Technologies,4,AIML,A,hard
Eswari Srinivasan,24AM018,MA401,Probability & Statistics,4,AIML,A,medium
Vinay Sundar,24AM019,AM401,Deep Learning,4,AIML,A,hard
Vinay Sundar,24AM019,AM402,Natural Language Processing,4,AIML,A,hard
Vinay Sundar,24AM019,AM403,Reinforcement Learning,4,AIML,A,hard
Vinay Sundar,24AM019,AM404,Big Data Technologies,4,AIML,A,hard
Vinay Sundar,24AM019,MA401,Probability & Statistics,4,AIML,A,medium
Kavya Arumugam,24AM020,AM401,Deep Learning,4,AIML,A,hard
Kavya Arumugam,24AM020,AM402,Natural Language Processing,4,AIML,A,hard
Kavya Arumugam,24AM020,AM403,Reinforcement Learning,4,AIML,A,hard
Kavya Arumugam,24AM020,AM404,Big Data Technologies,4,AIML,A,hard
Kavya Arumugam,24AM020,MA401,Probability & Statistics,4,AIML,A,medium
Jayesh Anand,24AM021,AM401,Deep Learning,4,AIML,A,hard
Jayesh Anand,24AM021,AM402,Natural Language Processing,4,AIML,A,hard
Jayesh Anand,24AM021,AM403,Reinforcement Learning,4,AIML,A,hard
Jayesh Anand,24AM021,AM404,Big Data Technologies,4,AIML,A,hard
Jayesh Anand,24AM021,MA401,Probability & Statistics,4,AIML,A,medium
Aditya Ramasamy,24AM022,AM401,Deep Learning,4,AIML,A,hard
Aditya Ramasamy,24AM022,AM402,Natural Language Processing,4,AIML,A,hard
Aditya Ramasamy,24AM022,AM403,Reinforcement Learning,4,AIML,A,hard
Aditya Ramasamy,24AM022,AM404,Big Data Technologies,4,AIML,A,hard
Aditya Ramasamy,24AM022,MA401,Probability & Statistics,4,AIML,A,medium
Aarav Anand,24AM023,AM401,Deep Learning,4,AIML,A,hard
Aarav Anand,24AM023,AM402,Natural Language Processing,4,AIML,A,hard
Aarav Anand,24AM023,AM403,Reinforcement Learning,4,AIML,A,hard
Aarav Anand,24AM023,AM404,Big Data Technologies,4,AIML,A,hard
Aarav Anand,24AM023,MA401,Probability & Statistics,4,AIML,A,medium
Jayesh Chandrasekaran,24AM024,AM401,Deep Learning,4,AIML,A,hard
Jayesh Chandrasekaran,24AM024,AM402,Natural Language Processing,4,AIML,A,hard
Jayesh Chandrasekaran,24AM024,AM403,Reinforcement Learning,4,AIML,A,hard
Jayesh Chandrasekaran,24AM024,AM404,Big Data Technologies,4,AIML,A,hard
Jayesh Chandrasekaran,24AM024,MA401,Probability & Statistics,4,AIML,A,medium
Indira Sundar,24AM025,AM401,Deep Learning,4,AIML,A,hard
Indira Sundar,24AM025,AM402,Natural Language Processing,4,AIML,A,hard
Indira Sundar,24AM025,AM403,Reinforcement Learning,4,AIML,A,hard
Indira Sundar,24AM025,AM404,Big Data Technologies,4,AIML,A,hard
Indira Sundar,24AM025,MA401,Probability & Statistics,4,AIML,A,medium
Tamilarasi Pandian,24AM026,AM401,Deep Learning,4,AIML,A,hard
Tamilarasi Pandian,24AM026,AM402,Natural Language Processing,4,AIML,A,hard
Tamilarasi Pandian,24AM026,AM403,Reinforcement Learning,4,AIML,A,hard
Tamilarasi Pandian,24AM026,AM404,Big Data Technologies,4,AIML,A,hard
Tamilarasi Pandian,24AM026,MA401,Probability & Statistics,4,AIML,A,medium
Indira Duraisamy,24AM027,AM401,Deep Learning,4,AIML,A,hard
Indira Duraisamy,24AM027,AM402,Natural Language Processing,4,AIML,A,hard
Indira Duraisamy,24AM027,AM403,Reinforcement Learning,4,AIML,A,hard
Indira Duraisamy,24AM027,AM404,Big Data Technologies,4,AIML,A,hard
Indira Duraisamy,24AM027,MA401,Probability & Statistics,4,AIML,A,medium
Deepika Subramaniam,24AM028,AM401,Deep Learning,4,AIML,A,hard
Deepika Subramaniam,24AM028,AM402,Natural Language Processing,4,AIML,A,hard
Deepika Subramaniam,24AM028,AM403,Reinforcement Learning,4,AIML,A,hard
Deepika Subramaniam,24AM028,AM404,Big Data Technologies,4,AIML,A,hard
Deepika Subramaniam,24AM028,MA401,Probability & Statistics,4,AIML,A,medium
Gokul Subramaniam,24AM029,AM401,Deep Learning,4,AIML,A,hard
Gokul Subramaniam,24AM029,AM402,Natural Language Processing,4,AIML,A,hard
Gokul Subramaniam,24AM029,AM403,Reinforcement Learning,4,AIML,A,hard
Gokul Subramaniam,24AM029,AM404,Big Data Technologies,4,AIML,A,hard
Gokul Subramaniam,24AM029,MA401,Probability & Statistics,4,AIML,A,medium
Vinay Arumugam,24AM030,AM401,Deep Learning,4,AIML,A,hard
Vinay Arumugam,24AM030,AM402,Natural Language Processing,4,AIML,A,hard
Vinay Arumugam,24AM030,AM403,Reinforcement Learning,4,AIML,A,hard
Vinay Arumugam,24AM030,AM404,Big Data Technologies,4,AIML,A,hard
Vinay Arumugam,24AM030,MA401,Probability & Statistics,4,AIML,A,medium
Swetha Singh,24AM031,AM401,Deep Learning,4,AIML,A,hard
Swetha Singh,24AM031,AM402,Natural Language Processing,4,AIML,A,hard
Swetha Singh,24AM031,AM403,Reinforcement Learning,4,AIML,A,hard
Swetha Singh,24AM031,AM404,Big Data Technologies,4,AIML,A,hard
Swetha Singh,24AM031,MA401,Probability & Statistics,4,AIML,A,medium
Pradeep Muthukumar,24AM032,AM401,Deep Learning,4,AIML,A,hard
Pradeep Muthukumar,24AM032,AM402,Natural Language Processing,4,AIML,A,hard
Pradeep Muthukumar,24AM032,AM403,Reinforcement Learning,4,AIML,A,hard
Pradeep Muthukumar,24AM032,AM404,Big Data Technologies,4,AIML,A,hard
Pradeep Muthukumar,24AM032,MA401,Probability & Statistics,4,AIML,A,medium
Ishita Krishnan,24AM033,AM401,Deep Learning,4,AIML,A,hard
Ishita Krishnan,24AM033,AM402,Natural Language Processing,4,AIML,A,hard
Ishita Krishnan,24AM033,AM403,Reinforcement Learning,4,AIML,A,hard
Ishita Krishnan,24AM033,AM404,Big Data Technologies,4,AIML,A,hard
Ishita Krishnan,24AM033,MA401,Probability & Statistics,4,AIML,A,medium
Ramya Menon,24AM034,AM401,Deep Learning,4,AIML,A,hard
Ramya Menon,24AM034,AM402,Natural Language Processing,4,AIML,A,hard
Ramya Menon,24AM034,AM403,Reinforcement Learning,4,AIML,A,hard
Ramya Menon,24AM034,AM404,Big Data Technologies,4,AIML,A,hard
Ramya Menon,24AM034,MA401,Probability & Statistics,4,AIML,A,medium
Nandhini Murugan,24AM035,AM401,Deep Learning,4,AIML,A,hard
Nandhini Murugan,24AM035,AM402,Natural Language Processing,4,AIML,A,hard
Nandhini Murugan,24AM035,AM403,Reinforcement Learning,4,AIML,A,hard
Nandhini Murugan,24AM035,AM404,Big Data Technologies,4,AIML,A,hard
Nandhini Murugan,24AM035,MA401,Probability & Statistics,4,AIML,A,medium
Rohit Thangavel,24AM036,AM401,Deep Learning,4,AIML,A,hard
Rohit Thangavel,24AM036,AM402,Natural Language Processing,4,AIML,A,hard
Rohit Thangavel,24AM036,AM403,Reinforcement Learning,4,AIML,A,hard
Rohit Thangavel,24AM036,AM404,Big Data Technologies,4,AIML,A,hard
Rohit Thangavel,24AM036,MA401,Probability & Statistics,4,AIML,A,medium
Gokul Muthukumar,24AM037,AM401,Deep Learning,4,AIML,A,hard
Gokul Muthukumar,24AM037,AM402,Natural Language Processing,4,AIML,A,hard
Gokul Muthukumar,24AM037,AM403,Reinforcement Learning,4,AIML,A,hard
Gokul Muthukumar,24AM037,AM404,Big Data Technologies,4,AIML,A,hard
Gokul Muthukumar,24AM037,MA401,Probability & Statistics,4,AIML,A,medium
Arun Duraisamy,24AM038,AM401,Deep Learning,4,AIML,A,hard
Arun Duraisamy,24AM038,AM402,Natural Language Processing,4,AIML,A,hard
Arun Duraisamy,24AM038,AM403,Reinforcement Learning,4,AIML,A,hard
Arun Duraisamy,24AM038,AM404,Big Data Technologies,4,AIML,A,hard
Arun Duraisamy,24AM038,MA401,Probability & Statistics,4,AIML,A,medium
Dhanush Sharma,24AM039,AM401,Deep Learning,4,AIML,A,hard
Dhanush Sharma,24AM039,AM402,Natural Language Processing,4,AIML,A,hard
Dhanush Sharma,24AM039,AM403,Reinforcement Learning,4,AIML,A,hard
Dhanush Sharma,24AM039,AM404,Big Data Technologies,4,AIML,A,hard
Dhanush Sharma,24AM039,MA401,Probability & Statistics,4,AIML,A,medium
Uma Pandian,24AM040,AM401,Deep Learning,4,AIML,A,hard
Uma Pandian,24AM040,AM402,Natural Language Processing,4,AIML,A,hard
Uma Pandian,24AM040,AM403,Reinforcement Learning,4,AIML,A,hard
Uma Pandian,24AM040,AM404,Big Data Technologies,4,AIML,A,hard
Uma Pandian,24AM040,MA401,Probability & Statistics,4,AIML,A,medium
Sneha Singh,24AM041,AM401,Deep Learning,4,AIML,A,hard
Sneha Singh,24AM041,AM402,Natural Language Processing,4,AIML,A,hard
Sneha Singh,24AM041,AM403,Reinforcement Learning,4,AIML,A,hard
Sneha Singh,24AM041,AM404,Big Data Technologies,4,AIML,A,hard
Sneha Singh,24AM041,MA401,Probability & Statistics,4,AIML,A,medium
Vaishnavi Subramaniam,24AM042,AM401,Deep Learning,4,AIML,A,hard
Vaishnavi Subramaniam,24AM042,AM402,Natural Language Processing,4,AIML,A,hard
Vaishnavi Subramaniam,24AM042,AM403,Reinforcement Learning,4,AIML,A,hard
Vaishnavi Subramaniam,24AM042,AM404,Big Data Technologies,4,AIML,A,hard
Vaishnavi Subramaniam,24AM042,MA401,Probability & Statistics,4,AIML,A,medium
Dhanush Pillai,24AM043,AM401,Deep Learning,4,AIML,A,hard
Dhanush Pillai,24AM043,AM402,Natural Language Processing,4,AIML,A,hard
Dhanush Pillai,24AM043,AM403,Reinforcement Learning,4,AIML,A,hard
Dhanush Pillai,24AM043,AM404,Big Data Technologies,4,AIML,A,hard
Dhanush Pillai,24AM043,MA401,Probability & Statistics,4,AIML,A,medium
Kishore Selvam,24AM044,AM401,Deep Learning,4,AIML,A,hard
Kishore Selvam,24AM044,AM402,Natural Language Processing,4,AIML,A,hard
Kishore Selvam,24AM044,AM403,Reinforcement Learning,4,AIML,A,hard
Kishore Selvam,24AM044,AM404,Big Data Technologies,4,AIML,A,hard
Kishore Selvam,24AM044,MA401,Probability & Statistics,4,AIML,A,medium
Dhanush Kumar,24AM045,AM401,Deep Learning,4,AIML,A,hard
Dhanush Kumar,24AM045,AM402,Natural Language Processing,4,AIML,A,hard
Dhanush Kumar,24AM045,AM403,Reinforcement Learning,4,AIML,A,hard
Dhanush Kumar,24AM045,AM404,Big Data Technologies,4,AIML,A,hard
Dhanush Kumar,24AM045,MA401,Probability & Statistics,4,AIML,A,medium
Pranav Iyer,24AM046,AM401,Deep Learning,4,AIML,A,hard
Pranav Iyer,24AM046,AM402,Natural Language Processing,4,AIML,A,hard
Pranav Iyer,24AM046,AM403,Reinforcement Learning,4,AIML,A,hard
Pranav Iyer,24AM046,AM404,Big Data Technologies,4,AIML,A,hard
Pranav Iyer,24AM046,MA401,Probability & Statistics,4,AIML,A,medium
Swetha Krishnan,24AM047,AM401,Deep Learning,4,AIML,A,hard
Swetha Krishnan,24AM047,AM402,Natural Language Processing,4,AIML,A,hard
Swetha Krishnan,24AM047,AM403,Reinforcement Learning,4,AIML,A,hard
Swetha Krishnan,24AM047,AM404,Big Data Technologies,4,AIML,A,hard
Swetha Krishnan,24AM047,MA401,Probability & Statistics,4,AIML,A,medium
Lavanya Venkatesh,24AM048,AM401,Deep Learning,4,AIML,A,hard
Lavanya Venkatesh,24AM048,AM402,Natural Language Processing,4,AIML,A,hard
Lavanya Venkatesh,24AM048,AM403,Reinforcement Learning,4,AIML,A,hard
Lavanya Venkatesh,24AM048,AM404,Big Data Technologies,4,AIML,A,hard
Lavanya Venkatesh,24AM048,MA401,Probability & Statistics,4,AIML,A,medium
Harish Pandian,24AM049,AM401,Deep Learning,4,AIML,A,hard
Harish Pandian,24AM049,AM402,Natural Language Processing,4,AIML,A,hard
Harish Pandian,24AM049,AM403,Reinforcement Learning,4,AIML,A,hard
Harish Pandian,24AM049,AM404,Big Data Technologies,4,AIML,A,hard
Harish Pandian,24AM049,MA401,Probability & Statistics,4,AIML,A,medium
Yamini Nair,24AM050,AM401,Deep Learning,4,AIML,A,hard
Yamini Nair,24AM050,AM402,Natural Language Processing,4,AIML,A,hard
Yamini Nair,24AM050,AM403,Reinforcement Learning,4,AIML,A,hard
Yamini Nair,24AM050,AM404,Big Data Technologies,4,AIML,A,hard
Yamini Nair,24AM050,MA401,Probability & Statistics,4,AIML,A,medium
Vishal Kumar,24AM051,AM401,Deep Learning,4,AIML,A,hard
Vishal Kumar,24AM051,AM402,Natural Language Processing,4,AIML,A,hard
Vishal Kumar,24AM051,AM403,Reinforcement Learning,4,AIML,A,hard
Vishal Kumar,24AM051,AM404,Big Data Technologies,4,AIML,A,hard
Vishal Kumar,24AM051,MA401,Probability & Statistics,4,AIML,A,medium
Meena Singh,24AM052,AM401,Deep Learning,4,AIML,A,hard
Meena Singh,24AM052,AM402,Natural Language Processing,4,AIML,A,hard
Meena Singh,24AM052,AM403,Reinforcement Learning,4,AIML,A,hard
Meena Singh,24AM052,AM404,Big Data Technologies,4,AIML,A,hard
Meena Singh,24AM052,MA401,Probability & Statistics,4,AIML,A,medium
Arjun Reddy,24AM053,AM401,Deep Learning,4,AIML,A,hard
Arjun Reddy,24AM053,AM402,Natural Language Processing,4,AIML,A,hard
Arjun Reddy,24AM053,AM403,Reinforcement Learning,4,AIML,A,hard
Arjun Reddy,24AM053,AM404,Big Data Technologies,4,AIML,A,hard
Arjun Reddy,24AM053,MA401,Probability & Statistics,4,AIML,A,medium
Sathish Duraisamy,24AM054,AM401,Deep Learning,4,AIML,A,hard
Sathish Duraisamy,24AM054,AM402,Natural Language Processing,4,AIML,A,hard
Sathish Duraisamy,24AM054,AM403,Reinforcement Learning,4,AIML,A,hard
Sathish Duraisamy,24AM054,AM404,Big Data Technologies,4,AIML,A,hard
Sathish Duraisamy,24AM054,MA401,Probability & Statistics,4,AIML,A,medium
Chandru Sundar,24AM055,AM401,Deep Learning,4,AIML,A,hard
Chandru Sundar,24AM055,AM402,Natural Language Processing,4,AIML,A,hard
Chandru Sundar,24AM055,AM403,Reinforcement Learning,4,AIML,A,hard
Chandru Sundar,24AM055,AM404,Big Data Technologies,4,AIML,A,hard
Chandru Sundar,24AM055,MA401,Probability & Statistics,4,AIML,A,medium
Ishita Selvam,24AM056,AM401,Deep Learning,4,AIML,A,hard
Ishita Selvam,24AM056,AM402,Natural Language Processing,4,AIML,A,hard
Ishita Selvam,24AM056,AM403,Reinforcement Learning,4,AIML,A,hard
Ishita Selvam,24AM056,AM404,Big Data Technologies,4,AIML,A,hard
Ishita Selvam,24AM056,MA401,Probability & Statistics,4,AIML,A,medium
Eswari Srinivasan,24AM057,AM401,Deep Learning,4,AIML,A,hard
Eswari Srinivasan,24AM057,AM402,Natural Language Processing,4,AIML,A,hard
Eswari Srinivasan,24AM057,AM403,Reinforcement Learning,4,AIML,A,hard
Eswari Srinivasan,24AM057,AM404,Big Data Technologies,4,AIML,A,hard
Eswari Srinivasan,24AM057,MA401,Probability & Statistics,4,AIML,A,medium
Karthik Rajan,24AM058,AM401,Deep Learning,4,AIML,A,hard
Karthik Rajan,24AM058,AM402,Natural Language Processing,4,AIML,A,hard
Karthik Rajan,24AM058,AM403,Reinforcement Learning,4,AIML,A,hard
Karthik Rajan,24AM058,AM404,Big Data Technologies,4,AIML,A,hard
Karthik Rajan,24AM058,MA401,Probability & Statistics,4,AIML,A,medium
Vaishnavi Natarajan,24AM059,AM401,Deep Learning,4,AIML,A,hard
Vaishnavi Natarajan,24AM059,AM402,Natural Language Processing,4,AIML,A,hard
Vaishnavi Natarajan,24AM059,AM403,Reinforcement Learning,4,AIML,A,hard
Vaishnavi Natarajan,24AM059,AM404,Big Data Technologies,4,AIML,A,hard
Vaishnavi Natarajan,24AM059,MA401,Probability & Statistics,4,AIML,A,medium
Tharun Reddy,24AM060,AM401,Deep Learning,4,AIML,A,hard
Tharun Reddy,24AM060,AM402,Natural Language Processing,4,AIML,A,hard
Tharun Reddy,24AM060,AM403,Reinforcement Learning,4,AIML,A,hard
Tharun Reddy,24AM060,AM404,Big Data Technologies,4,AIML,A,hard
Tharun Reddy,24AM060,MA401,Probability & Statistics,4,AIML,A,medium
Harish Srinivasan,24AM061,AM401,Deep Learning,4,AIML,A,hard
Harish Srinivasan,24AM061,AM402,Natural Language Processing,4,AIML,A,hard
Harish Srinivasan,24AM061,AM403,Reinforcement Learning,4,AIML,A,hard
Harish Srinivasan,24AM061,AM404,Big Data Technologies,4,AIML,A,hard
Harish Srinivasan,24AM061,MA401,Probability & Statistics,4,AIML,A,medium
Sindhu Natarajan,24AM062,AM401,Deep Learning,4,AIML,A,hard
Sindhu Natarajan,24AM062,AM402,Natural Language Processing,4,AIML,A,hard
Sindhu Natarajan,24AM062,AM403,Reinforcement Learning,4,AIML,A,hard
Sindhu Natarajan,24AM062,AM404,Big Data Technologies,4,AIML,A,hard
Sindhu Natarajan,24AM062,MA401,Probability & Statistics,4,AIML,A,medium
Aryan Sundar,24AM063,AM401,Deep Learning,4,AIML,A,hard
Aryan Sundar,24AM063,AM402,Natural Language Processing,4,AIML,A,hard
Aryan Sundar,24AM063,AM403,Reinforcement Learning,4,AIML,A,hard
Aryan Sundar,24AM063,AM404,Big Data Technologies,4,AIML,A,hard
Aryan Sundar,24AM063,MA401,Probability & Statistics,4,AIML,A,medium
Vinay Ramasamy,24AM064,AM401,Deep Learning,4,AIML,A,hard
Vinay Ramasamy,24AM064,AM402,Natural Language Processing,4,AIML,A,hard
Vinay Ramasamy,24AM064,AM403,Reinforcement Learning,4,AIML,A,hard
Vinay Ramasamy,24AM064,AM404,Big Data Technologies,4,AIML,A,hard
Vinay Ramasamy,24AM064,MA401,Probability & Statistics,4,AIML,A,medium
Vishal Arumugam,24AM065,AM401,Deep Learning,4,AIML,A,hard
Vishal Arumugam,24AM065,AM402,Natural Language Processing,4,AIML,A,hard
Vishal Arumugam,24AM065,AM403,Reinforcement Learning,4,AIML,A,hard
Vishal Arumugam,24AM065,AM404,Big Data Technologies,4,AIML,A,hard
Vishal Arumugam,24AM065,MA401,Probability & Statistics,4,AIML,A,medium
Dhanush Patel,24AM066,AM401,Deep Learning,4,AIML,A,hard
Dhanush Patel,24AM066,AM402,Natural Language Processing,4,AIML,A,hard
Dhanush Patel,24AM066,AM403,Reinforcement Learning,4,AIML,A,hard
Dhanush Patel,24AM066,AM404,Big Data Technologies,4,AIML,A,hard
Dhanush Patel,24AM066,MA401,Probability & Statistics,4,AIML,A,medium
Pradeep Ramasamy,24AM067,AM401,Deep Learning,4,AIML,A,hard
Pradeep Ramasamy,24AM067,AM402,Natural Language Processing,4,AIML,A,hard
Pradeep Ramasamy,24AM067,AM403,Reinforcement Learning,4,AIML,A,hard
Pradeep Ramasamy,24AM067,AM404,Big Data Technologies,4,AIML,A,hard
Pradeep Ramasamy,24AM067,MA401,Probability & Statistics,4,AIML,A,medium
Gokul Nair,24AM068,AM401,Deep Learning,4,AIML,A,hard
Gokul Nair,24AM068,AM402,Natural Language Processing,4,AIML,A,hard
Gokul Nair,24AM068,AM403,Reinforcement Learning,4,AIML,A,hard
Gokul Nair,24AM068,AM404,Big Data Technologies,4,AIML,A,hard
Gokul Nair,24AM068,MA401,Probability & Statistics,4,AIML,A,medium
Ishaan Palaniswamy,24AM069,AM401,Deep Learning,4,AIML,A,hard
Ishaan Palaniswamy,24AM069,AM402,Natural Language Processing,4,AIML,A,hard
Ishaan Palaniswamy,24AM069,AM403,Reinforcement Learning,4,AIML,A,hard
Ishaan Palaniswamy,24AM069,AM404,Big Data Technologies,4,AIML,A,hard
Ishaan Palaniswamy,24AM069,MA401,Probability & Statistics,4,AIML,A,medium
